"PACIFIC Exchange Rate Service"
"MMM YYYY","USD/NLG","USD/XCD","USD/EGP","USD/EEK","USD/EUR","USD/FJD","USD/FIM","USD/FRF","USD/XAF","USD/XPF","USD/DEM","USD/GHS","USD/XAU","USD/GRD","USD/HNL","USD/HKD","USD/HUF","USD/ISK","USD/INR","USD/IDR"
"Aug 1997",0.48292,0.37039,0.294801,,1.07075,0.69474,0.18174,0.161401,,,0.54397,,324.07,0.0034707,,0.12915,0.0050595,0.0138098,0.027877,0.000365629
"Sep 1997",0.49714,0.37037,0.294659,,1.09881,0.68554,0.18719,0.166593,,,0.55996,,322.72,0.0035508,,0.12914,0.0051155,0.0139844,0.027522,0.000333969
"Oct 1997",0.50527,0.37037,0.294424,,1.11913,0.68550,0.19002,0.169663,,,0.56910,,324.31,0.0036141,,0.12928,0.0051115,0.0139904,0.027635,0.000280460
"Nov 1997",0.51151,0.37038,0.294526,,1.14172,0.67437,0.19146,0.172211,,,0.57680,,305.60,0.0036760,,0.12936,0.0050866,0.0140818,0.026888,0.000290003
"Dec 1997",0.49885,0.37040,0.294175,,1.11298,0.65544,0.18609,0.167945,,,0.56224,,288.80,0.0035733,,0.12911,0.0049610,0.0139361,0.025566,0.000208429
"Jan 1998",0.48814,0.37090,0.293863,,1.08710,0.58692,0.18184,0.164328,,,0.55026,,289.00,0.0034810,,0.12919,0.0048490,0.0137206,0.025573,0.000102637
"Feb 1998",0.48925,0.37036,0.294040,,1.08935,0.52485,0.18190,0.164495,,,0.55154,,297.57,0.0034882,,0.12920,0.0048104,0.0138391,0.025767,0.000110555
"Mar 1998",0.48563,0.37038,0.293368,,1.08611,0.52387,0.18041,0.163270,,,0.54731,,295.80,0.0032722,,0.12912,0.0047446,0.0137878,0.025344,0.000104864
"Apr 1998",0.48997,0.37036,0.293132,,1.09377,0.51537,0.18180,0.164574,,,0.55162,,308.37,0.0031695,,0.12906,0.0047289,0.0139146,0.025264,0.000124120
"May 1998",0.50023,0.37036,0.293094,,1.11092,0.50658,0.18553,0.168115,,,0.56368,,299.30,0.0032608,,0.12906,0.0047449,0.0140276,0.024789,0.000099219
