"PACIFIC Exchange Rate Service"
"MMM YYYY","USD/IEP","USD/ILS","USD/ITL","USD/JMD","USD/JPY","USD/JOD","USD/KWD","USD/LBP","USD/LUF","USD/MYR","USD/MTL","USD/MXN","USD/MAD","USD/NZD","USD/NOK","USD/XCB","USD/XCT","USD/PKR","USD/PAB","USD/PEN"
"Jan 1972",,,0.00169219,,0.0031977,,,,,,,,,,,,,,,
"Feb 1972",,,0.00170356,,0.0032766,,,,,,,,,,,,,,,
"Mar 1972",,,0.00171606,,0.0033054,,,,,,,,,,,,,,,
"Apr 1972",,,0.00171378,,0.0032942,,,,,,,,,,,,,,,
"May 1972",,,0.00171753,,0.0032854,,,,,,,,,,,,,,,
"Jun 1972",,,0.00171400,,0.0033068,,,,,,,,,,,,,,,
"Jul 1972",,,0.00172084,,0.0033219,,,,,,,,,,,,,,,
"Aug 1972",,,0.00172024,,0.0033204,,,,,,,,,,,,,,,
"Sep 1972",,,0.00171987,,0.0033210,,,,,,,,,,,,,,,
"Oct 1972",,,0.00171443,,0.0033221,,,,,,,,,,,,,,,
"Nov 1972",,,0.00171088,,0.0033224,,,,,,,,,,,,,,,
"Dec 1972",,,0.00171457,,0.0033196,,,,,,,,,,,,,,,
"Jan 1973",,,0.00170813,,0.0033136,,,,,,,,,,,,,,,
"Feb 1973",,,0.00174194,,0.0035917,,,,,,,,,,,,,,,
"Mar 1973",,,0.00176002,,0.0038182,,,,,,,,,,,,,,,
"Apr 1973",,,0.00169711,,0.0037666,,,,,,,,,,,,,,,
"May 1973",,,0.00169600,,0.0037786,,,,,,,,,,,,,,,
"Jun 1973",,,0.00167868,,0.0037807,,,,,,,,,,,,,,,
"Jul 1973",,,0.00171989,,0.0037799,,,,,,,,,,,,,,,
"Aug 1973",,,0.00174209,,0.0037704,,,,,,,,,,,,,,,
"Sep 1973",,,0.00176911,,0.0037669,,,,,,,,,,,,,,,
"Oct 1973",,,0.00176552,,0.0037546,,,,,,,,,,,,,,,
"Nov 1973",,,0.00168976,,0.0035937,,,,,,,,,,,,,,,
"Dec 1973",,,0.00164583,,0.0035692,,,,,,,,,,,,,,,
"Jan 1974",,,0.00154186,,0.0033542,,,,,,,,,,,,,,,
"Feb 1974",,,0.00152739,,0.0034354,,,,,,,,,,,,,,,
"Mar 1974",,,0.00156823,,0.0035440,,,,,,,,,,,,,,,
"Apr 1974",,,0.00157195,,0.0036000,,,,,,,,,,,,,,,
"May 1974",,,0.00158061,,0.0035847,,,,,,,,,,,,,,,
"Jun 1974",,,0.00153779,,0.0035340,,,,,,,,,,,,,,,
"Jul 1974",,,0.00155221,,0.0034367,,,,,,,,,,,,,,,
"Aug 1974",,,0.00152683,,0.0033082,,,,,,,,,,,,,,,
"Sep 1974",,,0.00151032,,0.0033436,,,,,,,,,,,,,,,
"Oct 1974",,,0.00149915,,0.0033404,,,,,,,,,,,,,,,
"Nov 1974",,,0.00149954,,0.0033325,,,,,,,,,,,,,,,
"Dec 1974",,,0.00151776,,0.0033288,,,,,,,,,,,,,,,
"Jan 1975",,,0.00155032,,0.0033368,,,,,,,,,,,,,,,
"Feb 1975",,,0.00156764,,0.0034286,,,,,,,,,,,,,,,
"Mar 1975",,,0.00158421,,0.0034728,,,,,,,,,,,,,,,
"Apr 1975",,,0.00157666,,0.0034223,,,,,,,,,,,,,,,
"May 1975",,,0.00159363,,0.0034313,,,,,,,,,,,,,,,
"Jun 1975",,,0.00159823,,0.0034076,,,,,,,,,,,,,,,
"Jul 1975",,,0.00153830,,0.0033741,,,,,,,,,,,,,,,
"Aug 1975",,,0.00149632,,0.0033560,,,,,,,,,,,,,,,
"Sep 1975",,,0.00147376,,0.0033343,,,,,,,,,,,,,,,
"Oct 1975",,,0.00147450,,0.0033076,,,,,,,,,,,,,,,
"Nov 1975",,,0.00147202,,0.0033053,,,,,,,,,,,,,,,
"Dec 1975",,,0.00146445,,0.0032715,,,,,,,,,,,,,,,
"Jan 1976",,,0.00142257,,0.0032826,,,,,,,,,,,,,,,
"Feb 1976",,,0.00130172,,0.0033156,,,,,,,,,,,,,,,
"Mar 1976",,,0.00120990,,0.0033276,,,,,,,,,,,,,,,
"Apr 1976",,,0.00113669,,0.0033432,,,,,,,,,,,,,,,
"May 1976",,,0.00116664,,0.0033444,,,,,,,,,,,,,,,
"Jun 1976",,,0.00117790,,0.0033423,,,,,,,,,,,,,,,
"Jul 1976",,,0.00119433,,0.0033940,,,,,,,,,,,,,,,
"Aug 1976",,,0.00119359,,0.0034409,,,,,,,,,,,,,,,
"Sep 1976",,,0.00118361,,0.0034799,,,,,,,,,,,,,,,
"Oct 1976",,,0.00116807,,0.0034342,,,,,,,,,,,,,,,
"Nov 1976",,,0.00115536,,0.0033879,,,,,,,,,,,,,,,
"Dec 1976",,,0.00115211,,0.0033933,,,,,,,,,,,,,,,
"Jan 1977",,,0.00113717,,0.0034358,,,,,,,,,,,,,,,
"Feb 1977",,,0.00113269,,0.0035085,,,,,,,,,,,,,,,
"Mar 1977",,,0.00112760,,0.0035685,,,,,,,,,,,,,,,
"Apr 1977",,,0.00112643,,0.0036336,,,,,,,,,,,,,,,
"May 1977",,,0.00112790,,0.0036045,,,,,,,,,,,,,,,
"Jun 1977",,,0.00112955,,0.0036649,,,,,,,,,,,,,,,
"Jul 1977",,,0.00113301,,0.0037755,,,,,,,,,,,,,,,
"Aug 1977",,,0.00113316,,0.0037498,,,,,,,,,,,,,,,
"Sep 1977",,,0.00113179,,0.0037486,,,,,,,,,,,,,,,
"Oct 1977",,,0.00113527,,0.0039255,,,,,,,,,,,,,,,
"Nov 1977",,,0.00113881,,0.0040866,,,,,,,,,,,,,,,
"Dec 1977",,,0.00114158,,0.0041490,,,,,,,,,,,,,,,
"Jan 1978",,,0.00114692,,0.0041480,,,,,,,,,,,,,,,
"Feb 1978",,,0.00116187,,0.0041603,,,,,,,,,,,,,,,
"Mar 1978",,,0.00116915,,0.0043130,,,,,,,,,,,,,,,
"Apr 1978",,,0.00116429,,0.0045074,,,,,,,,,,,,,,,
"May 1978",,,0.00114874,,0.0044212,,,,,,,,,,,,,,,
"Jun 1978",,,0.00116336,,0.0046705,,,,,,,,,,,,,,,
"Jul 1978",,,0.00118040,,0.0050076,,,,,,,,,,,,,,,
"Aug 1978",,,0.00119513,,0.0052992,,,,,,,,,,,,,,,
"Sep 1978",,,0.00120494,,0.0052654,,,,,,,,,,,,,,,
"Oct 1978",,,0.00123156,,0.0054456,,,,,,,,,,,,,,,
"Nov 1978",,,0.00118557,,0.0052045,,,,,,,,,,,,,,,
"Dec 1978",,,0.00118619,,0.0051032,,,,,,,,,,,,,,,
"Jan 1979",,,0.00119545,,0.0050568,,,,,,,,,,,,,,,
"Feb 1979",,,0.00118988,,0.0049874,,,,,,,,,,,,,,,
"Mar 1979",,,0.00118879,,0.0048468,,,,,,,,,,,,,,,
"Apr 1979",,,0.00118579,,0.0046234,,,,,,,,,,,,,,,
"May 1979",,,0.00117434,,0.0045785,,,,,,,,,,,,,,,
"Jun 1979",,,0.00118263,,0.0045747,,,,,,,,,,,,,,,
"Jul 1979",,,0.00121911,,0.0046187,,,,,,,,,,,,,,,
"Aug 1979",,,0.00122188,,0.0045887,,,,,,,,,,,,,,,
"Sep 1979",,,0.00123257,,0.0044961,,,,,,,,,,,,,,,
"Oct 1979",,,0.00121100,,0.0043387,,,,,,,,,,,,,,,
"Nov 1979",,,0.00121121,,0.0040820,,,,,,,,,,,,,,,
"Dec 1979",,,0.00123292,,0.0041602,,,,,,,,,,,,,,,
"Jan 1980",,,0.00124264,,0.0042036,,,,,,,,,,,,,,,
"Feb 1980",,,0.00123457,,0.0040926,,,,,,,,,,,,,,,
"Mar 1980",,,0.00116262,,0.0040245,,,,,,,,,,,,,,,
"Apr 1980",,,0.00114101,,0.0039956,,,,,,,,,,,,,,,
"May 1980",,,0.00118591,,0.0043739,,,,,,,,,,,,,,,
"Jun 1980",,,0.00119734,,0.0045890,,,,,,,,,,,,,,,
"Jul 1980",,,0.00120257,,0.0045221,,,,,,,,,,,,,,,
"Aug 1980",,,0.00118000,,0.0044660,,,,,,,,,,,,,,,
"Sep 1980",,,0.00117417,,0.0046638,,,,,,,,,,,,,,,
"Oct 1980",,,0.00114378,,0.0047774,,,,,,,,,,,,,,,
"Nov 1980",,,0.00109995,,0.0046925,,,,,,,,,,,,,,,
"Dec 1980",,,0.00107019,,0.0047735,,,,,,,,,,,,,,,
"Jan 1981",,,0.00104719,,0.0049415,,,,,,,,,,,,,,,
"Feb 1981",,,0.00098061,,0.0048611,,,,,,,,,,,,,,,
"Mar 1981",,,0.00096965,,0.0047894,,,,,,,,,,,,,,,
"Apr 1981",,,0.00092787,,0.0046517,,,,,,,,,,,,,,,
"May 1981",,,0.00087636,,0.0045325,,,,,,,,,,,,,,,
"Jun 1981",,,0.00084353,,0.0044608,,,,,,,,,,,,,,,
"Jul 1981",,,0.00082329,,0.0043042,,,,,,,,,,,,,,,
"Aug 1981",,,0.00080374,,0.0042859,,,,,,,,,,,,,,,
"Sep 1981",,,0.00084203,,0.0043577,,,,,,,,,,,,,,,
"Oct 1981",,,0.00083731,,0.0043193,,,,,,,,,,,,,,,
"Nov 1981",,,0.00083922,,0.0044818,,,,,,,,,,,,,,,
"Dec 1981",,,0.00082895,,0.0045673,,,,,,,,,,,,,,,
"Jan 1982",,,0.00081419,,0.0044483,,,,,,,,,,,,,,,
"Feb 1982",,,0.00079165,,0.0042498,,,,,,,,,,,,,,,
"Mar 1982",,,0.00077323,,0.0041455,,,,,,,,,,,,,,,
"Apr 1982",,,0.00075666,,0.0040966,,,,,,,,,,,,,,,
"May 1982",,,0.00077920,,0.0042201,,,,,,,,,,,,,,,
"Jun 1982",,,0.00073616,,0.0039810,,,,,,,,,,,,,,,
"Jul 1982",,,0.00072345,,0.0039211,,,,,,,,,,,,,,,
"Aug 1982",,,0.00071808,,0.0038603,,,,,,,,,,,,,,,
"Sep 1982",,,0.00070862,,0.0037982,,,,,,,,,,,,,,,
"Oct 1982",,,0.00069447,,0.0036817,,,,,,,,,,,,,,,
"Nov 1982",,,0.00068081,,0.0037866,,,,,,,,,,,,,,,
"Dec 1982",,,0.00071492,,0.0041332,,,,,,,,,,,,,,,
"Jan 1983",,,0.00072742,,0.0042968,,,,,,,,,,,,,,,
"Feb 1983",,,0.00071440,,0.0042351,,,,,,,,,,,,,,,
"Mar 1983",,,0.00069944,,0.0041972,,,,,,,,,,,,,,,
"Apr 1983",,,0.00068853,,0.0042061,,,,,,,,,,,,,,,
"May 1983",,,0.00068131,,0.0042597,,,,,,,,,,,,,,,
"Jun 1983",,,0.00066183,,0.0041661,,,,,,,,,,,,,,,
"Jul 1983",,,0.00065214,,0.0041577,,,,,,,,,,,,,,,
"Aug 1983",,,0.00062904,,0.0040907,,,,,,,,,,,,,,,
"Sep 1983",,,0.00062399,,0.0041264,,,,,,,,,,,,,,,
"Oct 1983",,,0.00063179,,0.0042940,,,,,,,,,,,,,,,
"Nov 1983",,,0.00061509,,0.0042548,,,,,,,,,,,,,,,
"Dec 1983",,,0.00059992,,0.0042651,,,,,,,,,,,,,,,
"Jan 1984",,,0.00058595,,0.0042771,,,,,,,,,,,,,,,
"Feb 1984",,,0.00060010,,0.0042809,,,,,,,,,,,,,,,
"Mar 1984",,,0.00061951,,0.0044392,,,,,,,,,,,,,,,
"Apr 1984",,,0.00061032,,0.0044405,,,,,,,,,,,,,,,
"May 1984",,,0.00058951,,0.0043388,,,,,,,,,,,,,,,
"Jun 1984",,,0.00059003,,0.0042814,,,,,,,,,,,,,,,
"Jul 1984",,,0.00057105,,0.0041141,,,,,,,,,,,,,,,
"Aug 1984",,,0.00056166,,0.0041279,,,,,,,,,,,,,,,
"Sep 1984",,,0.00053452,,0.0040739,,,,,,,,,,,,,,,
"Oct 1984",,,0.00052661,,0.0040527,,,,,,,,,,,,,,,
"Nov 1984",,,0.00053676,,0.0041046,,,,,,,,,,,,,,,
"Dec 1984",,,0.00052287,,0.0040329,,,,,,,,,,,,,,,
"Jan 1985",,,0.00051315,,0.0039342,,,,,,,,,,,,,,,
"Feb 1985",,,0.00048972,,0.0038391,,,,,,,,,,,,,,,
"Mar 1985",,,0.00048112,,0.0038772,,,,,,,,,,,,,,,
"Apr 1985",,,0.00050610,,0.0039707,,,,,,,,,,,,,,,
"May 1985",,,0.00050392,,0.0039726,,,,,,,,,,,,,,,
"Jun 1985",,,0.00051179,,0.0040187,,,,,,,,,,,,,,,
"Jul 1985",,,0.00052559,,0.0041470,,,,,,,,,,,,,,,
"Aug 1985",,,0.00053377,,0.0042113,,,,,,,,,,,,,,,
"Sep 1985",,,0.00052536,,0.0042278,,,,,,,,,,,,,,,
"Oct 1985",,,0.00056009,,0.0046581,,,,,,,,,,,,,,,
"Nov 1985",,,0.00057021,,0.0049002,,,,,,,,,,,,,,,
"Dec 1985",,,0.00058361,,0.0049313,,,,,,,,,,,,,,,
"Jan 1986",,,0.00060127,,0.0050027,,,,,,,,,,,,22.646,,,
"Feb 1986",,,0.00062964,,0.0054097,,,,,,,,,,,,15.354,,,
"Mar 1986",,,0.00064581,,0.0055961,,,,,,,,,,,,12.544,,,
"Apr 1986",,,0.00064124,,0.0057112,,,,,,,,,,,,12.776,,,
"May 1986",,,0.00065423,,0.0059868,,,,,,,,,,,,15.330,,,
"Jun 1986",,,0.00065227,,0.0059686,,,,,,,,,,,,13.407,,,
"Jul 1986",,,0.00067644,,0.0063048,,,,,,,,,,,,11.547,,,
"Aug 1986",,,0.00070406,,0.0064861,,,,,,,,,,,,15.028,,,
"Sep 1986",,,0.00070910,,0.0064628,,,,,,,,,,,,14.832,,,
"Oct 1986",,,0.00072064,,0.0063911,,,,,,,,,,,,14.885,,,
"Nov 1986",,,0.00071374,,0.0061407,,,,,,,,,,,,15.207,,,
"Dec 1986",,,0.00072495,,0.0061710,,,,,,,,,,,,16.051,,,
"Jan 1987",,,0.00075920,,0.0064587,,,,,,,,,,,,18.644,,,
"Feb 1987",,,0.00077057,,0.0065186,,,,,,,,,,,,17.721,,,
"Mar 1987",,,0.00076576,,0.0066035,,,,,,,,,,,,18.283,,,
"Apr 1987",,,0.00077358,,0.0069979,,,,,,,,,,,,18.673,,,
"May 1987",,,0.00077471,,0.0071185,,,,,,,,,,,18.5770,19.432,,,
"Jun 1987",,,0.00075959,,0.0069181,,,,,,,,,,,18.8590,20.069,,,
"Jul 1987",,,0.00074741,,0.0066536,,,,,,,,,,,19.8466,21.325,,,
"Aug 1987",,,0.00074395,,0.0067873,,,,,,,,,,,18.9370,20.272,,,
"Sep 1987",,,0.00076286,,0.0069788,,,,,,,,,,,18.3439,19.538,,,
"Oct 1987",,,0.00076770,,0.0069774,,,,,,,,,,,18.7660,19.866,,,
"Nov 1987",,,0.00080718,,0.0073857,,,,,,,,,,,17.7771,18.845,,,
"Dec 1987",,,0.00083075,,0.0077978,,,,,,,,,,,17.0082,17.202,,,
"Jan 1988",,,0.00082177,,0.0078317,,,,,,,,,,,16.7273,17.114,,,
"Feb 1988",,,0.00080024,,0.0077419,,,,,,,,,,,15.7140,16.779,,,
"Mar 1988",,,0.00080601,,0.0078670,,,,,,,,,,,14.7002,16.175,,,
"Apr 1988",,,0.00080581,,0.0080065,,,,,,,,,,,16.5693,17.842,,,
"May 1988",,,0.00079440,,0.0080137,,,,,,,,,,,16.3163,17.420,,,
"Jun 1988",,,0.00076595,,0.0078452,,,,,,,,,,,15.5166,16.497,,,
"Jul 1988",,,0.00073140,,0.0075177,,,,,,,,,,,14.9191,15.471,,,
"Aug 1988",,,0.00071535,,0.0074758,,,,,,,,,,,14.8867,15.520,,,
"Sep 1988",,,0.00071779,,0.0074449,,,,,,,,,,,13.1365,14.506,,,
"Oct 1988",,,0.00073890,,0.0077711,,,,,,,,,,,12.3723,13.734,,,
"Nov 1988",,,0.00076909,,0.0081167,,,,,,,,,,,12.9762,14.125,,,
"Dec 1988",,,0.00077184,,0.0080902,,,,,,,,,,,15.2910,16.354,,,
"Jan 1989",,,0.00074343,,0.0078516,,,,,,,,,,,17.1381,17.957,,,
"Feb 1989",,,0.00073787,,0.0078286,,,,,,,,,,,16.8568,17.889,,,
"Mar 1989",,,0.00072860,,0.0076599,,,,,,,,,,,18.6478,19.449,,,
"Apr 1989",,,0.00072896,,0.0075736,,,,,,,,,,,20.2862,21.008,,,
"May 1989",,,0.00070631,,0.0072537,,,,,,,,,,,18.6528,20.135,,,
"Jun 1989",,,0.00069716,,0.0069453,,,,,,,,,,,17.6487,20.043,,,
"Jul 1989",,,0.00073133,,0.0071213,,,,,,,,,,,17.5452,19.706,,,
"Aug 1989",,,0.00072243,,0.0070680,,,,,,,,,,,16.7617,18.570,,,
"Sep 1989",,,0.00071216,,0.0068932,,,,,,,,,,,17.7798,19.622,,,
"Oct 1989",,,0.00073034,,0.0070320,,,,,,,,,,,18.9323,20.093,,,
"Nov 1989",,,0.00074413,,0.0069668,,,,,,,,,,,18.7388,19.855,,,
"Dec 1989",,,0.00077404,,0.0069597,,,,,,,,,,,19.8181,21.079,,,
"Jan 1990",,,0.00079248,,0.0068974,,,,,,,,,,,21.2048,22.870,,,
"Feb 1990",,,0.00080406,,0.0068637,,,,,,,,,,,19.7900,22.084,,,
"Mar 1990",,,0.00079512,,0.0065228,,,,,,,,,,,18.3736,20.371,,,
"Apr 1990",,,0.00080751,,0.0063108,,,,,,,,,,,16.5693,18.379,,,
"May 1990",,,0.00081837,,0.0064916,,,,,,,,,,,16.3283,18.141,,,
"Jun 1990",,,0.00080932,,0.0065063,,,,,,,,,,,15.0975,16.674,,,
"Jul 1990",,,0.00083358,,0.0067097,,,,,,,,,,,17.1123,18.433,,,
"Aug 1990",,,0.00086425,,0.0067814,,,,,,,,,,,26.8867,27.105,,,
"Sep 1990",,,0.00085260,,0.0072233,,,,,,,,,,,34.7270,33.462,,,
"Oct 1990",,,0.00087596,,0.0077167,,,,,,,,,,,35.4610,35.595,,,
"Nov 1990",,,0.00089522,,0.0077390,,,,,,,,,,,33.0671,32.347,,,
"Dec 1990",,,0.00088554,,0.0074689,,,,,,,,,,,28.2217,27.249,,,
"Jan 1991",1.7689,,0.00088206,,0.0074856,,,,,,,,,0.59533,0.16943,23.1022,24.802,,,
"Feb 1991",1.7982,,0.00089979,,0.0076633,,,,,,,,,0.60175,0.17274,19.4463,20.347,,,
"Mar 1991",1.6577,,0.00083200,,0.0072796,,,,,,,,,0.59357,0.15949,19.0573,19.890,,,
"Apr 1991",1.5703,,0.00079282,,0.0072959,,,,,,,,,0.58939,0.15108,19.1474,20.802,,,
"May 1991",1.5590,,0.00078434,,0.0072363,,,,,,,,,0.58643,0.14944,19.1761,21.227,,,
"Jun 1991",1.5000,,0.00075456,,0.0071568,,,,,,,,,0.57663,0.14382,18.1612,20.183,,,
"Jul 1991",1.4979,,0.00075136,,0.0072537,,,,,,,,,0.56686,0.14363,19.3807,21.395,,,
"Aug 1991",1.5324,,0.00076735,,0.0073107,,,,,,,,,0.57359,0.14683,19.7624,21.688,,,
"Sep 1991",1.5785,,0.00079019,,0.0074476,,,,,,,,,0.57984,0.15107,20.4855,21.882,,,
"Oct 1991",1.5827,,0.00079184,,0.0076489,,,,,,,,,0.56347,0.15115,22.1777,23.209,,,
"Nov 1991",1.6478,,0.00081918,,0.0077145,,,,,,,,,0.56354,0.15711,21.0478,22.420,,,
"Dec 1991",1.7018,,0.00084611,,0.0078124,,,,,,,,,0.55309,0.16219,18.3933,19.468,,,
"Jan 1992",1.6874,,0.00084004,,0.0079759,,,,,,,,,0.54212,0.16133,18.1530,18.777,,,
"Feb 1992",1.6487,,0.00082227,,0.0078349,,,,,,,,,0.54206,0.15757,18.0391,18.997,,,
"Mar 1992",1.6059,,0.00080098,,0.0075275,,,,,,,,,0.54809,0.15343,17.6219,18.917,,,
"Apr 1992",1.6174,,0.00080535,,0.0074898,,,,,,,,,0.54163,0.15486,18.9152,20.226,,,
"May 1992",1.6455,,0.00081923,,0.0076522,,,,,,,,,0.53546,0.15789,19.8792,20.961,,,
"Jun 1992",1.6981,,0.00084106,,0.0078863,,,,,,,,,0.54237,0.16256,21.1559,22.382,,,
"Jul 1992",1.7892,,0.00088514,,0.0079483,,,,,,,,,0.54643,0.17091,20.2313,21.772,,,
"Aug 1992",1.8343,,0.00090939,,0.0079243,,,,,,,,,0.54055,0.17510,19.7365,21.337,,,
"Sep 1992",1.8189,,0.00085131,,0.0081598,,,,,,,,,0.54135,0.17222,20.2748,21.884,,,
"Oct 1992",1.7741,,0.00076478,,0.0082570,,,,,,,,,0.53989,0.16534,20.2256,21.646,,,
"Nov 1992",1.6618,,0.00073252,,0.0080737,,,,,,,,,0.52015,0.15464,19.2038,20.330,,,
"Dec 1992",1.6694,,0.00070793,,0.0080642,,,,,,,,,0.51608,0.14988,18.1368,19.407,,,
"Jan 1993",1.6345,,0.00067103,,0.0079999,,,,,0.38493,,,,0.51324,0.14565,17.3738,19.015,,,
"Feb 1993",1.4822,,0.00064528,,0.0082844,,,,,0.38035,,,,0.51604,0.14328,18.4612,20.080,,,
"Mar 1993",1.4760,,0.00062839,,0.0085492,,,,,0.38393,,,,0.53052,0.14297,18.7790,20.317,,,
"Apr 1993",1.5278,,0.00065113,,0.0088990,,,,,0.38799,,,,0.53954,0.14772,18.6732,20.249,,,
"May 1993",1.5190,,0.00067796,,0.0090776,,,,,0.38975,,,,0.54308,0.14709,18.5007,19.940,,,
"Jun 1993",1.4744,,0.00066486,,0.0093143,,,,,0.38926,,,,0.53964,0.14298,17.6399,19.079,,,
"Jul 1993",1.4092,,0.00063161,,0.0092829,,,,,0.38957,,0.320499,,0.54934,0.13687,16.7731,17.883,,,
"Aug 1993",1.3905,,0.00062383,,0.0096388,,,,,0.39201,,0.321686,,0.55239,0.13598,16.6942,18.003,,,
"Sep 1993",1.4367,,0.00063771,,0.0094772,,,,,0.39264,,0.321529,,0.55172,0.14139,15.9867,17.486,,,
"Oct 1993",1.4322,,0.00062505,,0.0093459,,,,,0.39255,,0.321316,,0.55289,0.13944,16.5670,18.109,,,
"Nov 1993",1.4043,,0.00059982,,0.0092735,,,,,0.39150,,0.318864,,0.54771,0.13535,15.1787,16.569,,,
"Dec 1993",1.4172,,0.00059297,,0.0091005,,,,,0.38862,,0.322002,,0.55622,0.13478,13.7147,14.506,,,
"Jan 1994",1.4317,,0.00058842,,0.0089773,,,,,0.36821,,0.321991,,0.56275,0.13318,14.2822,15.019,,,
"Feb 1994",1.4199,,0.00059355,,0.0094070,,,,,0.36206,,0.321503,,0.57454,0.13359,13.7581,14.752,,,
"Mar 1994",1.4344,,0.00060032,,0.0095162,,,,,0.36808,,0.304042,,0.57108,0.13622,13.8019,14.672,,,
"Apr 1994",1.4352,,0.00061521,,0.0096649,,,,,0.37198,,0.298714,,0.56947,0.13574,15.2059,16.392,,,
"May 1994",1.4711,,0.00062753,,0.0096366,,,,,0.38218,,0.302250,,0.58367,0.13935,16.1850,17.873,,,
