"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVK","Slovak Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2009","2009","EUR","Euro","0","units",,,0.511302,,
"SVK","Slovak Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2010","2010","EUR","Euro","0","units",,,0.509834,,
"SVK","Slovak Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2011","2011","EUR","Euro","0","units",,,0.518487,,
"SVK","Slovak Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2012","2012","EUR","Euro","0","units",,,0.513287,,
"SVK","Slovak Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2013","2013","EUR","Euro","0","units",,,0.497528,,
"SVK","Slovak Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2014","2014","EUR","Euro","0","units",,,0.492278,,
"SVK","Slovak Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2015","2015","EUR","Euro","0","units",,,0.487785,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1991","1991","EUR","Euro","0","units",,,0.115053,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1992","1992","EUR","Euro","0","units",,,0.339205,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1993","1993","EUR","Euro","0","units",,,0.47255,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1994","1994","EUR","Euro","0","units",,,0.537509,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1995","1995","EUR","Euro","0","units",,,0.494569,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1996","1996","EUR","Euro","0","units",,,0.564865,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1997","1997","EUR","Euro","0","units",,,0.666368,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1998","1998","EUR","Euro","0","units",,,0.693266,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1999","1999","EUR","Euro","0","units",,,0.758509,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2000","2000","EUR","Euro","0","units",,,0.929127,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2001","2001","EUR","Euro","0","units",,,1.012973,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2002","2002","EUR","Euro","0","units",,,1.002538,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2003","2003","EUR","Euro","0","units",,,0.86427,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2004","2004","EUR","Euro","0","units",,,0.802792,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2005","2005","EUR","Euro","0","units",,,0.804146,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2006","2006","EUR","Euro","0","units",,,0.797147,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2007","2007","EUR","Euro","0","units",,,0.730638,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2008","2008","EUR","Euro","0","units",,,0.682675,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2009","2009","EUR","Euro","0","units",,,0.719843,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2010","2010","EUR","Euro","0","units",,,0.755045,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2011","2011","EUR","Euro","0","units",,,0.719355,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2012","2012","EUR","Euro","0","units",,,0.778294,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2013","2013","EUR","Euro","0","units",,,0.753159,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2014","2014","EUR","Euro","0","units",,,0.753731,,
"SVN","Slovenia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2015","2015","EUR","Euro","0","units",,,0.901659,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1980","1980","INR","Indian Rupee","0","units",,,3.664,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1981","1981","INR","Indian Rupee","0","units",,,3.752,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1982","1982","INR","Indian Rupee","0","units",,,3.84,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1983","1983","INR","Indian Rupee","0","units",,,4.093,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1984","1984","INR","Indian Rupee","0","units",,,4.266,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1985","1985","INR","Indian Rupee","0","units",,,4.431,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1986","1986","INR","Indian Rupee","0","units",,,4.638,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1987","1987","INR","Indian Rupee","0","units",,,4.944,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1988","1988","INR","Indian Rupee","0","units",,,5.17,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1989","1989","INR","Indian Rupee","0","units",,,5.397,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1990","1990","INR","Indian Rupee","0","units",,,5.875446,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1991","1991","INR","Indian Rupee","0","units",,,6.46812,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1992","1992","INR","Indian Rupee","0","units",,,6.890921,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1993","1993","INR","Indian Rupee","0","units",,,7.394557,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1994","1994","INR","Indian Rupee","0","units",,,7.963074,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1995","1995","INR","Indian Rupee","0","units",,,8.507306,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1996","1996","INR","Indian Rupee","0","units",,,8.987661,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1997","1997","INR","Indian Rupee","0","units",,,9.408691,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1998","1998","INR","Indian Rupee","0","units",,,10.05324,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1999","1999","INR","Indian Rupee","0","units",,,10.205536,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2000","2000","INR","Indian Rupee","0","units",,,10.342186,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2001","2001","INR","Indian Rupee","0","units",,,10.436904,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2002","2002","INR","Indian Rupee","0","units",,,10.661046,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2003","2003","INR","Indian Rupee","0","units",,,10.856901,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2004","2004","INR","Indian Rupee","0","units",,,11.171323,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2005","2005","INR","Indian Rupee","0","units",,,11.281641,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2006","2006","INR","Indian Rupee","0","units",,,11.648346,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2007","2007","INR","Indian Rupee","0","units",,,11.999506,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2008","2008","INR","Indian Rupee","0","units",,,12.788365,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2009","2009","INR","Indian Rupee","0","units",,,13.461597,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2010","2010","INR","Indian Rupee","0","units",,,14.49394,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2011","2011","INR","Indian Rupee","0","units",,,15.109435,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2012","2012","INR","Indian Rupee","0","units",,,15.974867,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2013","2013","INR","Indian Rupee","0","units",,,16.724143,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2014","2014","INR","Indian Rupee","0","units",,,17.115694,,
"IND","India","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2015","2015","INR","Indian Rupee","0","units",,,17.782237,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1990","1990","PLN","Zloty","0","units",,,0.235996,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1991","1991","PLN","Zloty","0","units",,,0.376236,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1992","1992","PLN","Zloty","0","units",,,0.519694,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1993","1993","PLN","Zloty","0","units",,,0.666002,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1994","1994","PLN","Zloty","0","units",,,0.885543,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1995","1995","PLN","Zloty","0","units",,,1.108878,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1996","1996","PLN","Zloty","0","units",,,1.289651,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1997","1997","PLN","Zloty","0","units",,,1.450063,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1998","1998","PLN","Zloty","0","units",,,1.589412,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1999","1999","PLN","Zloty","0","units",,,1.666716,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2000","2000","PLN","Zloty","0","units",,,1.725312,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2001","2001","PLN","Zloty","0","units",,,1.766437,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2002","2002","PLN","Zloty","0","units",,,1.706445,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2003","2003","PLN","Zloty","0","units",,,1.735687,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2004","2004","PLN","Zloty","0","units",,,1.755694,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2005","2005","PLN","Zloty","0","units",,,1.796097,,
